"","id","uri","product_page","type"
"476",476,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/deathregistrationssummarytablesenglandandwalesreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
"477",477,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/deathsregisteredbyareaofusualresidenceenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
"478",478,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancersurvivalratescancersurvivalinenglandadultsdiagnosed","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
"479",479,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/deathsregisteredinenglandandwalesseriesdrreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
"480",480,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/the21stcenturymortalityfilesdeathsdataset","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
"481",481,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/vitalstatisticspopulationandhealthreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
"482",482,"/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce/datasets/divorcesinenglandandwaleschildrenofdivorcedcouples","/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce","dataset"
"483",483,"/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce/datasets/divorcesinenglandandwalesageatmarriagedurationofmarriageandcohortanalyses","/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce","dataset"
"484",484,"/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce/datasets/divorcesinenglandandwalesnumberofdivorcesageatdivorceandmaritalstatusbeforemarriage","/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce","dataset"
"485",485,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/vitalstatisticspopulationandhealthreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/divorce","dataset"
"486",486,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/datasets/youngadultslivingwiththeirparents","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","dataset"
"487",487,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/datasets/familiesandhouseholdsfamiliesandhouseholds","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","dataset"
"488",488,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/datasets/dependentchildrenwithasecondaddressthatisanotherparentorguardiansaddressbysexbyage","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","dataset"
"489",489,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/datasets/lifeexpectancyatbirthandatage65bylocalareasinenglandandwalesreferencetable1","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","dataset"
"490",490,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/datasets/lifeexpectancyatbirthandatage65bylocalareasintheunitedkingdomtable1ukandlocalareasinenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","dataset"
"491",491,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/datasets/lifeexpectancyatbirthandatage65bylocalareasintheunitedkingdomtable3ukandlocalareasinnorthernireland","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","dataset"
"492",492,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/datasets/lifeexpectancyatbirthandatage65bylocalareasintheunitedkingdomtable2ukandlocalareasinscotland","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","dataset"
"493",493,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/datasets/lifeexpectancyatbirthandatage65bylocalareasintheunitedkingdomtable4ukandconstituentcountries","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","dataset"
"494",494,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/datasets/nationallifetablesunitedkingdomreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","dataset"
"495",495,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/birthsummarytables","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"496",496,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/birthsbyareaofusualresidenceofmotheruk","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"497",497,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/babynamesenglandandwalesbabynamesstatisticsgirls","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"498",498,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/babynamesenglandandwalesbabynamesstatisticsboys","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"499",499,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/characteristicsofbirth1englandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"500",500,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/characteristicsofmother1englandandwalesreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"501",501,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/vitalstatisticspopulationandhealthreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths","dataset"
"502",502,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/datasets/civilpartnershipstatisticsunitedkingdomcivilpartnershipformations","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"503",503,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/datasets/numberofmarriagesmarriageratesandperiodofoccurrence","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"504",504,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/datasets/marriagesummarystatisticsprovisional","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"505",505,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/datasets/marriagesbyareaofoccurrencetypeofceremonyanddenomination","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"506",506,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/datasets/marriagestatisticscohabitationandcohortanalyses","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"507",507,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/datasets/ageandpreviousmaritalstatusatmarriage","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"508",508,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/vitalstatisticspopulationandhealthreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","dataset"
"509",509,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/childmortalitystatisticschildhoodinfantandperinatalchildhoodinfantandperinatalmortalityinenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/stillbirths","dataset"
"510",510,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/birthsummarytables","/peoplepopulationandcommunity/birthsdeathsandmarriages/stillbirths","dataset"
"511",511,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/characteristicsofbirth1englandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/stillbirths","dataset"
"512",512,"/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/birthcharacteristicsinenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/stillbirths","dataset"
"513",513,"/peoplepopulationandcommunity/culturalidentity/ethnicity/datasets/2011censussmallpopulationtablesforenglandandwales","/peoplepopulationandcommunity/culturalidentity/ethnicity","dataset"
"514",514,"/peoplepopulationandcommunity/elections/electoralregistration/datasets/electoralstatisticsforuk","/peoplepopulationandcommunity/elections/electoralregistration","dataset"
"515",515,"/peoplepopulationandcommunity/elections/electoralregistration/datasets/electoralstatisticsforenglandwalesandnorthernirelandreferencetables","/peoplepopulationandcommunity/elections/electoralregistration","dataset"
"516",516,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/avoidablemortalityinenglandandwalesreferencetable1","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"517",517,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/avoidablemortalityinenglandandwalesreferencetable2","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"518",518,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/avoidablemortalityinenglandandwalesreferencetable3","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"519",519,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/alcoholrelateddeathsintheunitedkingdomreferencetable1","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"520",520,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/alcoholrelateddeathsintheunitedkingdomreferencetable3","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"521",521,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/gestationspecificinfantmortalityinenglandandwalesreferencetables","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"522",522,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/birthcohorttablesforinfantdeaths","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"523",523,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/childmortalitystatisticschildhoodinfantandperinatalchildhoodinfantandperinatalmortalityinenglandandwales","/peoplepopulationandcommunity/healthandsocialcare/causesofdeath","dataset"
"524",524,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/unexplaineddeathsininfancyenglandandwalesreferencetables","/peoplepopulationandcommunity/healthandsocialcare/childhealth","dataset"
"525",525,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/childmortalitystatisticschildhoodinfantandperinatalchildhoodinfantandperinatalmortalityinenglandandwales","/peoplepopulationandcommunity/healthandsocialcare/childhealth","dataset"
"526",526,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/birthcohorttablesforinfantdeaths","/peoplepopulationandcommunity/healthandsocialcare/childhealth","dataset"
"527",527,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/unexplaineddeathsininfancyenglandandwalesunexpecteddeaths","/peoplepopulationandcommunity/healthandsocialcare/childhealth","dataset"
"528",528,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancersurvivalratescancersurvivalinenglandadultsdiagnosed","/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases","dataset"
"529",529,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancerregistrationstatisticscancerregistrationstatisticsengland","/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases","dataset"
"530",530,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancersurvivalforchildreninenglandreferencetables","/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases","dataset"
"531",531,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancersurvivalratescancersurvivalratesinenglandandwales","/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases","dataset"
"532",532,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancersurvivalratescancersurvivalenglandandwalesoneandfiveyearsurvivalofpatientsmajorcancerssexandage","/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases","dataset"
"533",533,"/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/datasets/cancersurvivalratescancersurvivalenglandandwalestwentymajorcancersbyagegroup","/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases","dataset"
"534",534,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/deathsrelatedtodrugpoisoningenglandandwalesreferencetable","/peoplepopulationandcommunity/healthandsocialcare/drugusealcoholandsmoking","dataset"
"535",535,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/drugmisusedeathsbylocalauthority","/peoplepopulationandcommunity/healthandsocialcare/drugusealcoholandsmoking","dataset"
"536",536,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/alcoholrelateddeathsintheunitedkingdomreferencetable1","/peoplepopulationandcommunity/healthandsocialcare/drugusealcoholandsmoking","dataset"
"537",537,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/alcoholrelateddeathsintheunitedkingdomreferencetable2","/peoplepopulationandcommunity/healthandsocialcare/drugusealcoholandsmoking","dataset"
"538",538,"/peoplepopulationandcommunity/healthandsocialcare/causesofdeath/datasets/alcoholrelateddeathsintheunitedkingdomreferencetable3","/peoplepopulationandcommunity/healthandsocialcare/drugusealcoholandsmoking","dataset"
"539",539,"/peoplepopulationandcommunity/housing/datasets/referencetable06cigarettesmokersbycountry","/peoplepopulationandcommunity/healthandsocialcare/drugusealcoholandsmoking","dataset"
"540",540,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/datasets/disabilityfreelifeexpectancydfleandlifeexpectancyleatbirthbyregionengland","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","dataset"
"541",541,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/datasets/disabilityfreelifeexpectancydfleandlifeexpectancyleatage65byregionengland","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","dataset"
"542",542,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/datasets/disabilityfreelifeexpectancydfleandlifeexpectancyleatbirthbyregionengland","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","dataset"
"543",543,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/datasets/healthexpectanciesintheunitedkingdomgreatbritainenglandwalesscotlandnorthernireland","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","dataset"
"544",544,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/datasets/changesindisabilityfreelifeexpectancydfle","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","dataset"
"545",545,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/datasets/changesinhealthylifeexpectancyhle","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","dataset"
"546",546,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/datasets/healthcareexpenditureintheukalltables","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","dataset"
"547",547,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/datasets/totalcurrentandcapitalhealthcareexpenditureintheuktable2","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","dataset"
"548",548,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/datasets/totalpublicsectorandprivatesectorhealthcareexpenditureintheuktable1","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","dataset"
"549",549,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/datasets/nationalsurveyofbereavedpeoplevoices","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","dataset"
"550",550,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/datasets/nationalsurveyofbereavedpeoplevoicesclinicalcommissioninggroup","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","dataset"
"551",551,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/datasets/nationalsurveyofbereavedpeoplevoicesnhsareateam","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","dataset"
"552",552,"/peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage/datasets/internetaccesshouseholdsandindividualsreferencetables","/peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage","dataset"
"553",553,"/peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage/datasets/internetaccessquarterlyupdate","/peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage","dataset"
"554",554,"/peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage/datasets/internetusers","/peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage","dataset"
"555",555,"/peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/compendium/variationintheinflationexperienceofukhouseholds/2014-12-15/variationintheinflationexperienceofukhouseholds20032014referencetables","/peoplepopulationandcommunity/personalandhouseholdfinances/expenditure","dataset"
"556",556,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/datasets/theeffectsoftaxesandbenefitsonhouseholdincomefinancialyearending2014","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","dataset"
"557",557,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/datasets/nowcastinghouseholdincomeintheuk","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","dataset"
"558",558,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/datasets/economicwellbeingreferencetablesummaryoffigures","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","dataset"
"559",559,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/datasets/equivaliseddisposablehouseholdincome","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","dataset"
"560",560,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/datasets/householdsreceivingmoreinbenefitsthanpaidintaxes","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","dataset"
"561",561,"/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/datasets/occupationalpensionschemessurvey","/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments","dataset"
"562",562,"/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/datasets/mediancontributionratestoworkplacepensionsbyagegroupandsector","/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments","dataset"
"563",563,"/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/datasets/mediancontributionratestoworkplacepensionsbypensiontypeandsector","/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments","dataset"
"564",564,"/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/datasets/mediancontributionratestoworkplacepensionsbyoccupationandsector","/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments","dataset"
"565",565,"/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/datasets/mediancontributionratestoworkplacepensionsbyagegroupandsector","/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments","dataset"
"566",566,"/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/datasets/mediancontributionratestoworkplacepensionsbyworkingpatternandsector","/peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments","dataset"
"567",567,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/datasets/populationoftheunitedkingdombycountryofbirthandnationality","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"568",568,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/datasets/migrationstatisticsquarterlyreportprovisionallongterminternationalmigrationltimestimates","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"569",569,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationbycountryofbirthandnationality","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"570",570,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/localareamigrationindicatorsunitedkingdom","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"571",571,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/datasets/shorttermmigrationestimatesforenglandandwalesstim01citizenshipbymainreasonformigrationflows","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"572",572,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/datasets/shorttermmigrationestimatesforenglandandwalesstim07inflowsbylocalauthoritybymainreasonformigration","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"573",573,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/internalmigrationbyoriginanddestinationlocalauthoritiessexandsingleyearofagedetailedestimatesdataset","/peoplepopulationandcommunity/populationandmigration/internationalmigration","dataset"
"574",574,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/internalmigrationbyoriginanddestinationlocalauthoritiessexandsingleyearofagedetailedestimatesdataset","/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk","dataset"
"575",575,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/internalmigrationmovesbylocalauthoritiesandregionsinenglandandwalesby5yearagegroupandsex","/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk","dataset"
"576",576,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/internalmigrationlaandregionmovesandbysexandsingleyearofagetotals","/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk","dataset"
"577",577,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/internalmigrationlaandregionmovesandbysexandsingleyearofagetotals","/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk","dataset"
"578",578,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/2011censusdetailedukmigrationstatistics","/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk","dataset"
"579",579,"/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/datasets/localareamigrationindicatorsunitedkingdom","/peoplepopulationandcommunity/populationandmigration/migrationwithintheuk","dataset"
"580",580,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesforukenglandandwalesscotlandandnorthernireland","/peoplepopulationandcommunity/populationandmigration/populationestimates","dataset"
"581",581,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool","/peoplepopulationandcommunity/populationandmigration/populationestimates","dataset"
"582",582,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/middlesuperoutputareamidyearpopulationestimates","/peoplepopulationandcommunity/populationandmigration/populationestimates","dataset"
"583",583,"/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/lowersuperoutputareamidyearpopulationestimates","/peoplepopulationandcommunity/populationandmigration/populationestimates","dataset"
"584",584,"/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing/datasets/midyearpopulationestimatesoftheveryoldincludingcentenariansunitedkingdom","/peoplepopulationandcommunity/populationandmigration/populationestimates","dataset"
"585",585,"/peoplepopulationandcommunity/populationandmigration/populationprojections/datasets/2014basednationalpopulationprojectionstableofcontents","/peoplepopulationandcommunity/populationandmigration/populationprojections","dataset"
"586",586,"/peoplepopulationandcommunity/populationandmigration/populationprojections/datasets/tablea11principalprojectionuksummary","/peoplepopulationandcommunity/populationandmigration/populationprojections","dataset"
"587",587,"/peoplepopulationandcommunity/populationandmigration/populationprojections/datasets/z1zippedpopulationprojectionsdatafilesuk","/peoplepopulationandcommunity/populationandmigration/populationprojections","dataset"
"588",588,"/peoplepopulationandcommunity/populationandmigration/populationprojections/datasets/regionsinenglandtable1","/peoplepopulationandcommunity/populationandmigration/populationprojections","dataset"
"589",589,"/peoplepopulationandcommunity/populationandmigration/populationprojections/datasets/localauthoritiesinenglandtable2","/peoplepopulationandcommunity/populationandmigration/populationprojections","dataset"
"590",590,"/peoplepopulationandcommunity/populationandmigration/populationprojections/datasets/componentsofchangebirthsdeathsandmigrationforregionsandlocalauthoritiesinenglandtable5","/peoplepopulationandcommunity/populationandmigration/populationprojections","dataset"
"591",591,"/businessindustryandtrade/constructionindustry/articles/constructionoutputpriceindicesopis/latest","/businessindustryandtrade/constructionindustry","article"
"592",592,"/businessindustryandtrade/constructionindustry/articles/constructionstatistics/latest","/businessindustryandtrade/constructionindustry","article"
"593",593,"/businessindustryandtrade/constructionindustry/articles/interimsolutionforconstructionoutputpriceindices/latest","/businessindustryandtrade/constructionindustry","article"
"594",594,"/businessindustryandtrade/itandinternetindustry/articles/monitoringecommerce/latest","/businessindustryandtrade/itandinternetindustry","article"
"595",595,"/economy/environmentalaccounts/articles/environmentaltaxes/latest","/economy/environmentalaccounts","article"
"596",596,"/economy/environmentalaccounts/articles/greenhousegasemissions/latest","/economy/environmentalaccounts","article"
"597",597,"/economy/environmentalaccounts/articles/uknaturalcapitalfreshwaterecosystemassetsandservicesaccounts/latest","/economy/environmentalaccounts","article"
"598",598,"/economy/environmentalaccounts/articles/uknaturalcapitallandcoverintheuk/latest","/economy/environmentalaccounts","article"
"599",599,"/economy/grossdomesticproductgdp/articles/gdpandthelabourmarket/latest","/economy/grossdomesticproductgdp","article"
"600",600,"/economy/grossdomesticproductgdp/compendium/unitedkingdomnationalaccountsthebluebook/latest","/economy/grossdomesticproductgdp","article"
"601",601,"/economy/grossvalueaddedgva/articles/gvaforlocalenterprisepartnerships/latest","/economy/grossvalueaddedgva","article"
"602",602,"/economy/inflationandpriceindices/articles/estimatedeffectofthebudgetonconsumerpricesindexandretailpricesindex/spring2016","/economy/inflationandpriceindices","article"
"603",603,"/economy/inflationandpriceindices/articles/consumerpricesindexandretailpricesindexupdatingweights/latest","/economy/inflationandpriceindices","article"
"604",604,"/economy/inflationandpriceindices/articles/consumerpriceinflationbasketofgoodsandservices/latest","/economy/inflationandpriceindices","article"
"605",605,"/economy/investmentspensionsandtrusts/compendium/pensiontrends/latest","/economy/investmentspensionsandtrusts","article"
"606",606,"/peoplepopulationandcommunity/crimeandjustice/compendium/focusonviolentcrimeandsexualoffences/latest","/peoplepopulationandcommunity/crimeandjustice","article"
"607",607,"/peoplepopulationandcommunity/crimeandjustice/compendium/crimestatisticsfocusonpublicperceptionsofcrimeandthepoliceandthepersonalwellbeingofvictims/latest","/peoplepopulationandcommunity/crimeandjustice","article"
"608",608,"/peoplepopulationandcommunity/wellbeing/articles/measuringnationalwellbeing/latest","/peoplepopulationandcommunity/educationandchildcare","article"
"609",609,"/peoplepopulationandcommunity/wellbeing/articles/measuringnationalwellbeing/latest","/peoplepopulationandcommunity/educationandchildcare","article"
"610",610,"/peoplepopulationandcommunity/housing/articles/2011censusanalysiswhatdoesthe2011censustellusaboutpeoplelivingincommunalestablishments/latest","/peoplepopulationandcommunity/housing","article"
"611",611,"/peoplepopulationandcommunity/housing/articles/characteristicsofbuiltupareas/latest","/peoplepopulationandcommunity/housing","article"
"612",612,"/peoplepopulationandcommunity/housing/articles/housepricestatisticsforsmallareasinenglandandwales/latest","/peoplepopulationandcommunity/housing","article"
"613",613,"/peoplepopulationandcommunity/housing/articles/housingsummarymeasuresanalysis/latest","/peoplepopulationandcommunity/housing","article"
"614",614,"/peoplepopulationandcommunity/housing/articles/whatdoesthe2011censustellusaboutworkrelatedsecondaddressesinenglandandwales/latest","/peoplepopulationandcommunity/housing","article"
"615",615,"/peoplepopulationandcommunity/leisureandtourism/articles/traveltrends/latest","/peoplepopulationandcommunity/leisureandtourism","article"
